customerID,gender,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,Recency_Score,Monetary_Score,Service_Count,Frequency_Score,RFM_Score,Monthly_to_Total_Ratio,Avg_Monthly_Charge,Has_Fiber,Has_DSL,No_Internet,Is_Month_to_Month,Is_Two_Year,Is_Electronic_Pay,Is_Paperless,Is_Senior,Has_Partner,Has_Dependents,Support_Tickets,High_Support_Load,Charge_Per_Tenure_Unit,Engagement_x_Tenure,Spend_Intensity,Support_Per_Order,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Tenure_Bin_0-12m,Tenure_Bin_12-24m,Tenure_Bin_24-48m,Tenure_Bin_48-60m,Tenure_Bin_>60m
7932-WPTDS,0,1,0,-1.4381230561471032,0,1,-1.3883258298358077,-1.1050586303941354,1,1,1,-1.2180100924798578,1,-1.5933421026059642,3.595624929613885,-1.3850477765294933,0,1,0,1,0,1,1,1,1,0,0.20244951025253002,0,0.967226210282276,-0.8087496897906794,-1.06056601452143,2.2399310705797135,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False
3733-UOCWF,1,1,0,1.2352994053978894,1,1,0.6535082341558733,1.4010056805780644,0,4,4,-0.023765468026619475,2,1.2257345120542695,-0.4392303923663955,0.6701723779888026,1,0,0,0,0,0,1,1,1,0,-0.992647952867482,0,-0.45060423394503113,0.3714929935148374,1.561637676777576,-0.3399913394703634,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
6833-JMZYP,0,0,0,-0.8143244817866049,1,1,0.9375164290650043,-0.3951601002683474,0,2,3,0.5733568441999997,2,0.017558820057026452,-0.2499383122248664,1.1486198098689075,1,0,0,1,0,0,1,0,0,0,-0.992647952867482,0,0.1277336289252952,-0.37341427381733305,-0.5796745122985103,-0.3399913394703634,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False
2722-VOJQL,1,0,0,1.368970528475139,1,1,1.3290780232296644,2.1927464280357487,1,4,4,1.1704791564266188,3,1.6284597427200171,-0.4432709071623859,1.400017356995763,1,0,0,0,0,0,1,0,0,0,2.592644436492554,1,-0.41901282149694347,1.667825121079913,0.6542261094301388,-0.21905747649926605,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
1310-QRITU,0,0,0,-0.6806533587093553,1,1,-0.531259679518312,-0.6790667727527194,0,2,2,-1.2180100924798578,1,-0.7878916412744689,-0.2801462941679117,-0.5153068703805574,0,1,0,1,0,1,1,0,0,0,-0.395099221307476,0,-0.28752656507927704,-0.8087496897906794,-0.1648486746834143,-0.2683268280800835,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
8961-QDZZJ,0,1,1,1.05707124129489,1,1,0.9711268663323571,1.537193623361457,0,4,4,0.5733568441999997,2,1.2257345120542695,-0.43565694935842725,1.0398460675217356,1,0,0,0,0,1,1,0,1,1,-0.992647952867482,0,-0.41739862597886124,0.8455248909080367,0.7746884142128934,-0.3399913394703634,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
9715-SBVSU,1,1,1,-0.8588815228123549,1,1,-0.15818382585069615,-0.7259330688522675,0,2,2,0.5733568441999997,2,-0.3851664106087212,-0.19724490958918048,-0.26333667884761386,0,1,0,0,1,0,1,0,1,1,0.20244951025253002,0,-0.1014918038896761,-0.4024366348822228,-0.8115092122625873,-0.15571116732392934,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False
8490-BXHEO,1,0,0,-0.6806533587093553,1,1,0.48545604781910945,-0.44013256649993415,0,2,3,-0.6208877802532387,1,-0.3851664106087212,-0.272000854065154,0.4130190678917113,1,0,0,1,0,0,1,1,0,0,-0.992647952867482,0,-0.08268969808150604,-0.6346155234013409,0.3375494528441887,-0.3399913394703634,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
7173-TETGO,0,1,0,1.7254268566811382,1,0,0.41655465142103637,1.5690531156971597,0,4,4,-0.6208877802532387,1,0.8230092813885218,-0.448572279447629,0.3923652827194547,1,0,0,0,1,0,0,1,1,0,-0.992647952867482,0,-0.48978007115963024,-0.11221302423332524,4.562189952928812,-0.3399913394703634,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True
7929-SKFGK,1,1,0,1.6363127746296384,1,0,1.6198083055922656,2.8357855720635112,0,4,4,2.364723780879857,4,2.0311849733857645,-0.44917974888770923,1.7324636303427068,1,0,0,0,1,0,0,0,1,0,0.20244951025253002,0,-0.42101029412133517,3.254380859293887,0.29964402574468446,-0.30313530504107655,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
2300-RQGOI,0,0,0,0.2104874618056423,1,0,-1.5479754068557334,-0.7614363857440478,0,3,2,-1.2180100924798578,1,-0.3851664106087212,-0.39513752997192625,-1.5623176227050395,0,0,1,0,1,0,0,0,0,0,0.20244951025253002,0,-0.5619879997109588,-0.8087496897906794,-0.33804421659019096,-0.2720986444690456,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
3563-SVYLG,1,1,1,1.5471986925781387,1,0,-0.11617077926650518,0.9810309279601709,0,4,4,1.1704791564266188,3,1.6284597427200171,-0.4473206351991799,-0.058921087543784306,0,1,0,0,1,0,0,0,1,1,0.7999982418125361,0,-0.5113137250545398,1.8226110467593253,0.01726875631460216,-0.283081286307494,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
5228-EXCET,1,0,0,-0.9034385638381047,1,1,0.49553917899931516,-0.6333271855619584,1,2,2,-0.6208877802532387,1,-0.7878916412744689,-0.1772859526354118,0.3850985750233453,1,0,0,1,0,1,1,0,0,0,0.20244951025253002,0,0.11486784223783182,-0.6829861251761571,-0.06867373464903413,-0.1415357694665113,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False
6435-VWCCY,1,1,0,1.413527569500889,1,1,0.8938228606174459,1.7446039526981776,0,4,4,0.5733568441999997,2,1.2257345120542695,-0.44233948890875374,0.8622101473827269,1,0,0,0,1,0,1,1,1,0,-0.992647952867482,0,-0.447425516852894,1.077703779427155,0.920059759631736,-0.3399913394703634,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
4998-IKFSE,0,0,0,-0.14596886640035675,1,0,1.15430374943943,0.3678615562802531,0,3,3,0.5733568441999997,2,0.42028405072277414,-0.3730054180894162,1.244740244131673,1,0,0,1,0,1,0,0,0,0,-0.395099221307476,0,-0.21123834775166142,0.06192114215601329,-0.044882030405728454,-0.29699263263619546,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False
8630-QSGXK,1,1,0,0.7897289951403907,1,1,0.30564020843877227,0.7535076459751017,0,3,4,0.5733568441999997,2,0.8230092813885218,-0.42698253706395606,0.3483087139771237,0,1,0,0,1,0,1,0,1,0,-0.395099221307476,0,-0.44207226994447385,0.6713907245186982,0.22541256434148904,-0.31469798250908815,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False
2455-USLMV,0,0,0,-0.10141182537460687,1,1,0.6266198843419912,0.13604719142980326,0,3,3,-0.023765468026619475,2,0.42028405072277414,-0.37303266056643575,0.6101182366861492,1,0,0,1,0,0,1,0,0,0,-0.992647952867482,0,-0.287389019662388,-0.20895422778295777,0.23174693757575898,-0.3399913394703634,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
7394-FKDNK,0,1,0,-1.0816667279411043,1,0,0.7845889394985494,-0.7079296988416482,1,1,2,-0.023765468026619475,2,-0.7878916412744689,-0.07597379211018107,0.9617065468083291,1,0,0,1,0,1,0,0,1,0,-0.395099221307476,0,0.5227132802304187,-0.6346155234013409,-0.6555525747015957,-0.19666231668980358,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False
9488-FVZCC,0,1,1,1.7254268566811382,1,1,0.4501650886883891,1.5975564538364755,0,4,4,1.767601468653238,3,1.6284597427200171,-0.4484513142526592,0.4200511345456245,0,1,0,0,1,0,1,0,1,1,-0.992647952867482,0,-0.488017634627101,2.673933637996092,0.055970600632420174,-0.3399913394703634,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
6331-LWDTQ,1,0,0,-1.0371096869153542,1,1,0.20312837477334642,-0.7361453666212738,1,2,2,-0.023765468026619475,2,-0.3851664106087212,-0.13344834677447637,0.44654945193686146,0,1,0,1,0,0,1,0,0,0,2.592644436492554,1,0.21574730603726014,-0.6152672826914144,-0.685216595776141,0.4339853835446597,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False
5995-WWKKG,0,0,0,0.1659304207798924,1,1,-1.5563780161725715,-0.7837068660900735,0,3,2,-1.2180100924798578,1,-0.3851664106087212,-0.3892008743661592,-1.5867285054280953,0,0,1,0,0,1,1,0,0,0,-0.395099221307476,0,-0.5610938188548126,-0.8087496897906794,-0.3848715327809348,-0.30512752311833535,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
1597-FZREH,0,0,0,-1.3935660151213534,1,0,0.3459727331595957,-1.0398533488643293,1,1,1,1.1704791564266188,3,-0.7878916412744689,1.442757943047695,0.47924157638088366,0,1,0,1,0,1,0,0,0,0,-0.992647952867482,0,2.648355670777481,-0.7313567269509734,-1.0450409193796117,-0.3399913394703634,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False
7879-CGSFV,1,0,0,0.9679571592433902,1,1,1.1694284462097386,1.5449846956030697,0,3,4,1.1704791564266188,3,1.2257345120542695,-0.43150424211449917,1.1681690398394746,1,0,0,0,0,0,1,0,0,0,-0.992647952867482,0,-0.39631743239798695,1.319556788301236,0.3137199439860895,-0.3399913394703634,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
9921-EZKBY,1,0,1,-0.012297743323107116,1,1,0.9812099975125629,0.4533236256382524,0,3,3,0.5733568441999997,2,0.42028405072277414,-0.3866958006293805,1.1111877084075943,1,0,0,1,0,0,1,0,0,1,-0.992647952867482,0,-0.26751090622339374,0.14898822535068257,0.015017281478018124,-0.3399913394703634,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False
7432-FFVAR,0,1,1,0.5669437900116413,1,0,0.8350045953995785,0.9142914045120166,0,3,4,0.5733568441999997,2,0.8230092813885218,-0.41799244082620296,0.8715470697091464,1,0,0,0,0,0,0,0,1,1,-0.395099221307476,0,-0.3791646795536447,0.5262789191942494,0.338103920527825,-0.31194870457851476,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False
7246-ZGQDF,0,0,1,-1.4381230561471032,1,0,-0.39009584299543026,-1.0908189475894645,0,1,1,-0.023765468026619475,2,-1.1906168719402166,3.595624929613885,-0.3891953703885186,0,1,0,1,0,1,0,0,0,1,1.397546973372542,1,2.8777955333705765,-0.7894014490807529,-1.0580961130215953,4.819853480629791,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False
7000-WCEVQ,0,0,0,-0.5915392766578556,1,1,-0.15146173839722551,-0.553906193757456,1,2,2,-0.6208877802532387,1,-0.7878916412744689,-0.29089453128467896,-0.24778097567809587,0,1,0,1,0,0,1,1,0,0,1.995095704932548,1,-0.25073492946425036,-0.6152672826914144,0.09832185043162674,-0.017501038214103763,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
0727-IWKVK,1,1,0,-1.0816667279411043,1,1,0.46360926359533045,-0.7613404956241511,1,1,2,-0.023765468026619475,2,-0.7878916412744689,-0.06419130801122527,0.5466749042939086,1,0,0,1,0,1,1,0,1,0,0.20244951025253002,0,0.3998450173651441,-0.6346155234013409,-0.7117050292080418,-0.05333329390924374,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False
5959-BELXA,1,0,0,-0.056854784348857,1,1,1.009778869189813,0.33063221723033076,1,3,3,-0.023765468026619475,2,0.42028405072277414,-0.37542542201924206,0.9470428250358057,1,0,0,1,0,0,1,1,0,0,1.397546973372542,1,-0.2532690995693567,-0.18960598707303128,0.436320309761048,-0.1787461888422336,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False
4456-RHSNB,0,1,1,-0.6360963176836054,1,1,-0.5547869856054588,-0.6552860230183196,0,2,2,-0.6208877802532387,1,-0.7878916412744689,-0.2947644124655185,-0.5173167325820943,0,1,0,1,0,0,1,0,1,1,0.20244951025253002,0,-0.30905982911408403,-0.6249414030463776,-0.11484577085002588,-0.20420594946772777,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False
3512-IZIKN,0,1,0,1.6363127746296384,1,0,-0.027103120508020377,1.1651159856320017,1,4,4,0.5733568441999997,2,1.2257345120542695,-0.4497741480930933,0.06334506284942532,0,1,0,0,1,0,0,0,1,0,1.397546973372542,1,-0.5098023430911524,1.2228155847516036,0.5139037803425905,-0.2662792706117898,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
2481-SBOYW,0,0,1,1.2352994053978894,1,1,-1.381603742382337,-0.39856419952468297,0,4,3,-1.2180100924798578,1,0.42028405072277414,-0.43760936274351553,-1.3929906297992052,0,0,1,0,1,0,1,0,0,1,-0.395099221307476,0,-0.5762531668363058,-0.8087496897906794,0.42495372224650246,-0.3188444344699529,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
7109-MFBYV,1,0,0,-0.32419703050335624,1,0,-0.6942703002649727,-0.5257144985078045,0,2,2,-1.2180100924798578,1,-0.7878916412744689,-0.354871240148848,-0.626293874492401,0,1,0,1,0,1,0,0,0,0,0.20244951025253002,0,-0.41155726305754164,-0.8087496897906794,0.15759948642765992,-0.24076355446843736,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
1833-TCXKK,1,1,0,0.5223867489858914,1,1,1.399659941491105,1.2241123818984916,0,3,4,1.1704791564266188,3,1.2257345120542695,-0.4155332015197549,1.4216689039432515,1,0,0,1,0,0,1,0,1,0,-0.992647952867482,0,-0.3267642703600933,0.932591974102706,0.14504835431625493,-0.3399913394703634,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False
1832-PEUTS,1,1,1,1.2798564464236393,1,1,0.7728252864549756,1.4776698314355345,0,4,4,-0.023765468026619475,2,1.2257345120542695,-0.4385139484051104,0.7100874542788278,1,0,0,0,1,0,1,0,1,1,-0.395099221307476,0,-0.4461723558119073,0.39084123422476386,1.6422371155170798,-0.3191855135828628,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
6141-OOXUQ,1,0,0,-1.4381230561471032,1,0,-1.5614195817626746,-1.1075278009814773,1,1,1,-1.2180100924798578,1,-1.5933421026059642,3.595624929613885,-1.557729254362019,0,0,1,1,0,0,0,0,0,0,1.397546973372542,1,0.6359322030800957,-0.8087496897906794,-1.0657578482863885,4.819853480629791,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False
8660-BUETV,0,0,0,-1.3490089740956035,1,0,-0.7177976063521198,-1.0459663440077487,0,1,1,-1.2180100924798578,1,-1.5933421026059642,0.7337364551379713,-0.5618768482210444,0,1,0,1,0,0,0,0,0,0,-0.992647952867482,0,0.8112285466967833,-0.8087496897906794,-0.9363148472338269,-0.3399913394703634,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False
0580-PIQHM,0,1,1,0.3441585848828919,1,1,1.1929557522968852,0.767555548539979,0,3,4,1.1704791564266188,3,1.2257345120542695,-0.40002255599416797,0.9978584798499639,1,0,0,0,0,0,1,0,1,1,-0.992647952867482,0,-0.3169018324283474,0.7778060484232939,-0.09494794193043905,-0.3399913394703634,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False
5696-CEIQJ,1,1,1,1.5026416515523888,1,0,1.2450519300612823,2.1891026034796712,0,4,4,1.767601468653238,3,1.6284597427200171,-0.4446888010824859,1.2342757615886264,1,0,0,0,1,0,0,0,1,1,-0.992647952867482,0,-0.43296870707907986,2.43208062912201,0.3047350472035274,-0.3399913394703634,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
7503-ZGUZJ,1,0,0,-1.4381230561471032,1,1,0.623258840615256,-1.076363512015026,1,1,1,-0.6208877802532387,1,-1.5933421026059642,3.595624929613885,0.6217457085727739,1,0,0,1,0,0,1,0,0,0,1.995095704932548,1,4.81731287650567,-0.7990755694357161,-1.000229849311182,6.109814685654829,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False
1696-HXOWK,0,1,0,1.6808698156553883,1,0,0.9929736505561366,2.1706197828695677,0,4,4,0.5733568441999997,2,1.2257345120542695,-0.44883017844113626,1.0216545706774718,1,0,0,0,0,0,0,0,1,0,0.20244951025253002,0,-0.45721293664985935,1.2518379458164934,1.2186490082954275,-0.3036544041175454,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
3026-ATZYV,0,1,1,0.1659304207798924,1,0,0.3022791647120367,0.1578142486463709,0,3,3,1.1704791564266188,3,0.8230092813885218,-0.39019074702819534,0.1928739721033805,0,1,0,0,0,0,0,0,1,1,-0.395099221307476,0,-0.37386276521883344,0.623020122743882,-0.41546806768705036,-0.30512752311833535,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False
4012-YCFAI,1,1,0,1.1907423643721395,1,1,-0.1598643477140637,0.6887578425148053,0,4,3,0.5733568441999997,2,0.8230092813885218,-0.4392311280240816,-0.11189909433512277,0,1,0,0,1,0,1,0,1,0,0.20244951025253002,0,-0.4987352712130308,0.932591974102706,0.18003022453840348,-0.29699263263619546,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2506-TNFCO,0,1,0,-1.4381230561471032,1,1,0.11574123787822892,-1.0836032160672324,1,1,1,-1.2180100924798578,1,-1.5933421026059642,3.595624929613885,0.11543690949099873,1,0,0,1,0,1,1,1,1,0,-0.395099221307476,0,3.84594598160219,-0.8087496897906794,-1.0154525075346532,0.9499698655546751,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False
9970-QBCDA,0,0,0,-1.215337851018354,1,0,-1.5597390598993068,-1.0548361800982002,0,1,1,-1.2180100924798578,1,-1.5933421026059642,0.11767408384382107,-1.4926244253410181,0,0,1,1,0,0,0,0,0,0,-0.992647952867482,0,-0.266051342187421,-0.8087496897906794,-0.9549651238652318,-0.3399913394703634,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
8718-PTMEZ,0,0,0,-0.9034385638381047,0,1,-1.178260596914853,-0.9504597845905625,1,2,1,-0.6208877802532387,1,-1.1906168719402166,-0.1392873574240287,-1.3209531577970322,0,1,0,1,0,1,1,0,0,0,1.397546973372542,1,-0.34278656993050566,-0.6829861251761571,-0.7354967334513476,0.05691980053734079,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
9496-IVVRP,0,1,1,-0.9925526458896045,1,0,-0.507732373431165,-0.8380525915415697,0,2,2,-0.6208877802532387,1,-0.7878916412744689,-0.1464356994119413,-0.44345362820703504,0,1,0,1,0,0,0,0,1,1,-0.395099221307476,0,-0.08133540474598352,-0.7023343658860837,-0.49914228176308334,-0.2227221390135417,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False
2207-OBZNX,1,0,0,-1.170780809992604,1,1,-0.507732373431165,-0.9471995205140722,1,1,1,-0.6208877802532387,1,-1.5933421026059642,0.08478939426682343,-0.520682376394145,0,1,0,1,0,0,1,0,0,0,0.20244951025253002,0,0.1920625623626117,-0.7410308473059366,-0.7286414966354798,0.028569004822504736,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False
2657-VPXTA,0,1,1,-1.0371096869153542,1,1,0.7644226771381374,-0.671323645571055,0,2,2,-0.023765468026619475,2,-0.3851664106087212,-0.11395001669070391,0.8998802442272987,1,0,0,1,0,1,1,0,1,1,-0.992647952867482,0,0.4110733402923847,-0.6152672826914144,-0.6170674768419262,-0.3399913394703634,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False
6551-VLJMV,1,1,0,0.03225929770264276,1,0,-1.5479754068557334,-0.7914020482117895,0,3,2,-1.2180100924798578,1,-0.3851664106087212,-0.3849287402010223,-1.54697980771225,0,0,1,0,1,0,0,0,1,0,-0.395099221307476,0,-0.5544287609392771,-0.8087496897906794,-0.40105190791250495,-0.3020513040284505,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
1221-GHZEP,0,0,0,1.2798564464236393,1,1,-0.03382520796149103,0.7273775883032308,0,4,4,0.5733568441999997,2,1.2257345120542695,-0.4366317020890748,-0.13623025527369237,0,1,0,0,1,0,1,0,0,0,-0.992647952867482,0,-0.4951848765260532,0.9906366962324855,0.2070983287304697,-0.3399913394703634,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
9289-LBQVU,1,1,0,1.368970528475139,1,1,0.13590750023864087,1.0313252958460284,0,4,4,0.5733568441999997,2,1.2257345120542695,-0.44182991755740353,0.13089232088681035,0,1,0,0,0,0,1,0,1,0,-0.992647952867482,0,-0.4892798103284739,1.048681418362265,0.4201315336039681,-0.3399913394703634,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
6142-VSJQO,0,1,1,-1.4381230561471032,1,1,-0.7312417812590609,-1.0956853711742258,1,1,1,-1.2180100924798578,1,-1.5933421026059642,3.595624929613885,-0.7295287684467977,0,1,0,1,0,0,1,0,1,1,0.20244951025253002,0,2.2248568589818145,-0.8087496897906794,-1.0408572086758103,2.2399310705797135,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False
3458-IDMFK,1,0,0,-0.36875407152910616,1,1,-1.5244481007685864,-0.877511375879092,0,2,2,-1.2180100924798578,1,-0.7878916412744689,-0.33562197723549597,-1.5467983491633,0,0,1,0,1,0,1,0,0,0,-0.395099221307476,0,-0.5254524644382265,-0.8087496897906794,-0.5821108096963065,-0.28839289126936185,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
6933-FHBZC,0,0,0,-0.32419703050335624,1,1,-0.33799966523103353,-0.37226633414299276,0,2,3,-0.023765468026619475,2,0.017558820057026452,-0.35802969686251573,-0.21354774319815228,0,1,0,0,0,0,1,0,0,0,-0.395099221307476,0,-0.36104713754379686,-0.3056954313325903,-0.3026590971435794,-0.2903774469694004,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
0221-NAUXK,1,0,1,-1.0371096869153542,1,1,-1.5513364505824685,-1.0117095986746265,0,2,1,-1.2180100924798578,1,-1.1906168719402166,-0.13325160110655584,-1.4806093710581723,0,0,1,0,0,0,1,0,0,1,-0.395099221307476,0,-0.3947927531314532,-0.8087496897906794,-0.8642844545141574,-0.21099521896785953,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False
